image_name,label
310_terrace_136.jpg,42
311_golf_course_629.jpg,15
312_airplane_361.jpg,0
313_church_565.jpg,7
314_snowberg_378.jpg,37
315_thermal_power_station_120.jpg,43
316_snowberg_211.jpg,37
317_sparse_residential_323.jpg,38
318_sparse_residential_518.jpg,38
319_terrace_502.jpg,42
320_overpass_337.jpg,26
321_runway_515.jpg,34
322_industrial_area_208.jpg,18
323_commercial_area_359.jpg,10
324_railway_station_644.jpg,30
325_medium_residential_658.jpg,23
326_island_056.jpg,20
327_mountain_160.jpg,25
328_meadow_203.jpg,22
329_runway_183.jpg,34
330_railway_station_637.jpg,30
331_baseball_diamond_408.jpg,2
332_lake_527.jpg,21
333_mountain_518.jpg,25
334_church_380.jpg,7
335_stadium_081.jpg,39
336_mountain_375.jpg,25
337_overpass_503.jpg,26
338_tennis_court_669.jpg,41
339_chaparral_608.jpg,6
340_church_226.jpg,7
341_lake_481.jpg,21
342_harbor_657.jpg,17
343_parking_lot_417.jpg,28
344_golf_course_640.jpg,15
345_wetland_614.jpg,44
346_storage_tank_213.jpg,40
347_sea_ice_228.jpg,35
348_baseball_diamond_076.jpg,2
349_wetland_164.jpg,44
350_railway_station_404.jpg,30
351_ship_195.jpg,36
352_runway_285.jpg,34
353_forest_275.jpg,13
354_wetland_420.jpg,44
355_island_365.jpg,20
356_mountain_204.jpg,25
357_palace_614.jpg,27
358_sea_ice_150.jpg,35
359_tennis_court_070.jpg,41
360_commercial_area_225.jpg,10
361_overpass_301.jpg,26
362_harbor_069.jpg,17
363_snowberg_245.jpg,37
364_lake_068.jpg,21
365_forest_636.jpg,13
366_basketball_court_057.jpg,3
367_forest_455.jpg,13
368_cloud_202.jpg,9
369_basketball_court_305.jpg,3
370_cloud_287.jpg,9
371_basketball_court_576.jpg,3
372_ship_619.jpg,36
373_storage_tank_185.jpg,40
374_circular_farmland_566.jpg,8
375_ground_track_field_017.jpg,16
376_stadium_450.jpg,39
377_bridge_050.jpg,5
378_tennis_court_279.jpg,41
379_cloud_611.jpg,9
380_terrace_366.jpg,42
381_forest_507.jpg,13
382_wetland_256.jpg,44
383_forest_555.jpg,13
384_beach_227.jpg,4
385_church_058.jpg,7
386_mountain_403.jpg,25
387_bridge_286.jpg,5
388_wetland_360.jpg,44
389_forest_091.jpg,13
390_stadium_533.jpg,39
391_palace_687.jpg,27
392_beach_070.jpg,4
393_sea_ice_349.jpg,35
394_sea_ice_327.jpg,35
395_mountain_450.jpg,25
396_medium_residential_526.jpg,23
397_thermal_power_station_674.jpg,43
398_rectangular_farmland_362.jpg,31
399_intersection_573.jpg,19
400_mobile_home_park_026.jpg,24
401_bridge_335.jpg,5
402_intersection_457.jpg,19
403_ship_475.jpg,36
404_airplane_013.jpg,0
405_snowberg_135.jpg,37
406_runway_403.jpg,34
407_chaparral_041.jpg,6
408_basketball_court_328.jpg,3
409_airport_580.jpg,1
410_runway_313.jpg,34
411_circular_farmland_384.jpg,8
412_tennis_court_315.jpg,41
413_baseball_diamond_607.jpg,2
414_roundabout_411.jpg,33
415_runway_256.jpg,34
416_palace_672.jpg,27
417_stadium_553.jpg,39
418_forest_089.jpg,13
419_cloud_119.jpg,9
420_beach_243.jpg,4
421_medium_residential_401.jpg,23
422_rectangular_farmland_200.jpg,31
423_railway_station_358.jpg,30
424_river_326.jpg,32
425_church_145.jpg,7
426_airport_264.jpg,1
427_beach_590.jpg,4
428_medium_residential_510.jpg,23
429_terrace_307.jpg,42
430_dense_residential_644.jpg,11
431_basketball_court_635.jpg,3
432_intersection_131.jpg,19
433_chaparral_632.jpg,6
434_rectangular_farmland_442.jpg,31
435_bridge_672.jpg,5
436_harbor_341.jpg,17
437_thermal_power_station_060.jpg,43
438_storage_tank_291.jpg,40
439_palace_572.jpg,27
440_palace_115.jpg,27
441_church_129.jpg,7
442_commercial_area_605.jpg,10
443_sea_ice_158.jpg,35
444_airplane_396.jpg,0
445_runway_239.jpg,34
446_sea_ice_034.jpg,35
447_parking_lot_322.jpg,28
448_roundabout_182.jpg,33
449_mountain_366.jpg,25
450_beach_219.jpg,4
451_basketball_court_006.jpg,3
452_beach_622.jpg,4
453_sea_ice_426.jpg,35
454_bridge_184.jpg,5
455_wetland_362.jpg,44
456_tennis_court_120.jpg,41
457_industrial_area_624.jpg,18
458_circular_farmland_461.jpg,8
459_ship_205.jpg,36
460_palace_536.jpg,27
461_dense_residential_642.jpg,11
462_railway_040.jpg,29
463_freeway_433.jpg,14
464_railway_station_145.jpg,30
465_mobile_home_park_398.jpg,24
466_airport_070.jpg,1
467_thermal_power_station_387.jpg,43
468_wetland_176.jpg,44
469_desert_632.jpg,12
470_baseball_diamond_107.jpg,2
471_ground_track_field_136.jpg,16
472_railway_124.jpg,29
473_freeway_312.jpg,14
474_roundabout_061.jpg,33
475_meadow_636.jpg,22
476_commercial_area_401.jpg,10
477_freeway_692.jpg,14
478_dense_residential_603.jpg,11
479_dense_residential_443.jpg,11
480_church_156.jpg,7
481_dense_residential_635.jpg,11
482_ship_421.jpg,36
483_harbor_423.jpg,17
484_thermal_power_station_559.jpg,43
485_bridge_200.jpg,5
486_medium_residential_493.jpg,23
487_meadow_198.jpg,22
488_lake_437.jpg,21
489_overpass_258.jpg,26
490_desert_514.jpg,12
491_snowberg_432.jpg,37
492_airplane_358.jpg,0
493_baseball_diamond_340.jpg,2
494_desert_602.jpg,12
495_medium_residential_157.jpg,23
496_industrial_area_487.jpg,18
497_bridge_242.jpg,5
498_circular_farmland_369.jpg,8
499_freeway_071.jpg,14
500_snowberg_496.jpg,37
501_beach_231.jpg,4
502_desert_563.jpg,12
503_wetland_279.jpg,44
504_snowberg_191.jpg,37
505_railway_station_054.jpg,30
506_parking_lot_121.jpg,28
507_intersection_171.jpg,19
508_terrace_493.jpg,42
509_storage_tank_505.jpg,40
510_forest_613.jpg,13
511_snowberg_316.jpg,37
512_sparse_residential_667.jpg,38
513_runway_221.jpg,34
514_terrace_356.jpg,42
515_sparse_residential_254.jpg,38
516_stadium_362.jpg,39
517_sparse_residential_630.jpg,38
518_runway_639.jpg,34
519_baseball_diamond_110.jpg,2
520_stadium_373.jpg,39
521_freeway_382.jpg,14
522_medium_residential_466.jpg,23
523_river_126.jpg,32
524_lake_178.jpg,21
525_mobile_home_park_148.jpg,24
526_basketball_court_573.jpg,3
527_overpass_545.jpg,26
528_mountain_077.jpg,25
529_intersection_032.jpg,19
530_harbor_684.jpg,17
531_storage_tank_078.jpg,40
532_meadow_034.jpg,22
533_mountain_591.jpg,25
534_snowberg_360.jpg,37
535_airport_063.jpg,1
536_forest_665.jpg,13
537_dense_residential_013.jpg,11
538_bridge_640.jpg,5
539_terrace_540.jpg,42
540_dense_residential_472.jpg,11
541_sparse_residential_649.jpg,38
542_harbor_602.jpg,17
543_roundabout_050.jpg,33
544_stadium_515.jpg,39
545_overpass_105.jpg,26
546_stadium_039.jpg,39
547_lake_640.jpg,21
548_airport_089.jpg,1
549_beach_642.jpg,4
550_runway_400.jpg,34
551_overpass_279.jpg,26
552_terrace_523.jpg,42
553_wetland_628.jpg,44
554_commercial_area_443.jpg,10
555_airport_554.jpg,1
556_sea_ice_069.jpg,35
557_sparse_residential_468.jpg,38
558_industrial_area_675.jpg,18
559_palace_255.jpg,27
560_industrial_area_445.jpg,18
561_rectangular_farmland_003.jpg,31
562_tennis_court_670.jpg,41
563_intersection_118.jpg,19
564_bridge_325.jpg,5
565_roundabout_293.jpg,33
566_basketball_court_345.jpg,3
567_snowberg_167.jpg,37
568_intersection_164.jpg,19
569_stadium_227.jpg,39
570_palace_663.jpg,27
571_basketball_court_047.jpg,3
572_sea_ice_671.jpg,35
573_commercial_area_304.jpg,10
574_mountain_268.jpg,25
575_terrace_169.jpg,42
576_ship_572.jpg,36
577_overpass_160.jpg,26
578_ship_237.jpg,36
579_sparse_residential_402.jpg,38
580_cloud_633.jpg,9
581_sparse_residential_274.jpg,38
582_mountain_388.jpg,25
583_parking_lot_194.jpg,28
584_runway_683.jpg,34
585_lake_526.jpg,21
586_harbor_204.jpg,17
587_overpass_295.jpg,26
588_intersection_130.jpg,19
589_runway_090.jpg,34
590_baseball_diamond_658.jpg,2
591_overpass_283.jpg,26
592_storage_tank_424.jpg,40
593_medium_residential_355.jpg,23
594_wetland_528.jpg,44
595_sparse_residential_552.jpg,38
596_industrial_area_540.jpg,18
597_island_316.jpg,20
598_basketball_court_071.jpg,3
599_forest_373.jpg,13
600_runway_534.jpg,34
601_airplane_064.jpg,0
602_palace_150.jpg,27
603_chaparral_481.jpg,6
604_rectangular_farmland_178.jpg,31
605_tennis_court_086.jpg,41
606_chaparral_696.jpg,6
607_golf_course_687.jpg,15
608_airport_391.jpg,1
609_church_269.jpg,7
610_rectangular_farmland_079.jpg,31
611_forest_667.jpg,13
612_golf_course_179.jpg,15
613_commercial_area_224.jpg,10
614_beach_237.jpg,4
615_railway_064.jpg,29
616_ground_track_field_372.jpg,16
617_intersection_366.jpg,19
618_circular_farmland_430.jpg,8
619_desert_135.jpg,12
620_intersection_487.jpg,19
621_thermal_power_station_372.jpg,43
622_medium_residential_230.jpg,23
623_golf_course_301.jpg,15
624_railway_593.jpg,29
625_dense_residential_438.jpg,11
626_wetland_404.jpg,44
627_railway_station_496.jpg,30
628_church_243.jpg,7
629_wetland_112.jpg,44
630_tennis_court_061.jpg,41
631_commercial_area_339.jpg,10
632_beach_241.jpg,4
633_industrial_area_279.jpg,18
634_intersection_627.jpg,19
635_church_178.jpg,7
636_harbor_068.jpg,17
637_meadow_284.jpg,22
638_mobile_home_park_597.jpg,24
639_sea_ice_238.jpg,35
640_roundabout_630.jpg,33
641_airplane_196.jpg,0
642_cloud_656.jpg,9
643_terrace_078.jpg,42
644_medium_residential_560.jpg,23
645_ship_120.jpg,36
646_lake_511.jpg,21
647_industrial_area_546.jpg,18
648_river_256.jpg,32
649_sea_ice_004.jpg,35
650_forest_010.jpg,13
651_medium_residential_381.jpg,23
652_lake_634.jpg,21
653_storage_tank_417.jpg,40
654_railway_218.jpg,29
655_freeway_360.jpg,14
656_ground_track_field_353.jpg,16
657_railway_station_560.jpg,30
658_airplane_321.jpg,0
659_runway_139.jpg,34
660_overpass_345.jpg,26
661_overpass_682.jpg,26
662_palace_545.jpg,27
663_chaparral_640.jpg,6
664_golf_course_512.jpg,15
665_baseball_diamond_188.jpg,2
666_lake_594.jpg,21
667_island_578.jpg,20
668_ground_track_field_526.jpg,16
669_harbor_569.jpg,17
670_island_589.jpg,20
671_golf_course_524.jpg,15
672_ground_track_field_442.jpg,16
673_forest_410.jpg,13
674_rectangular_farmland_626.jpg,31
675_harbor_645.jpg,17
676_island_577.jpg,20
677_cloud_182.jpg,9
678_terrace_368.jpg,42
679_island_157.jpg,20
680_railway_557.jpg,29
681_stadium_479.jpg,39
682_industrial_area_521.jpg,18
683_basketball_court_271.jpg,3
684_commercial_area_238.jpg,10
685_freeway_167.jpg,14
686_thermal_power_station_571.jpg,43
687_palace_006.jpg,27
688_cloud_473.jpg,9
689_ground_track_field_553.jpg,16
690_intersection_436.jpg,19
691_overpass_306.jpg,26
692_medium_residential_410.jpg,23
693_snowberg_147.jpg,37
694_island_127.jpg,20
695_meadow_591.jpg,22
696_ground_track_field_618.jpg,16
697_railway_088.jpg,29
698_parking_lot_323.jpg,28
699_island_398.jpg,20
700_tennis_court_595.jpg,41
701_cloud_432.jpg,9
702_intersection_628.jpg,19
703_medium_residential_248.jpg,23
704_ground_track_field_581.jpg,16
705_mountain_621.jpg,25
706_sea_ice_332.jpg,35
707_harbor_023.jpg,17
708_rectangular_farmland_291.jpg,31
709_wetland_204.jpg,44
710_medium_residential_530.jpg,23
711_industrial_area_282.jpg,18
712_runway_083.jpg,34
713_snowberg_697.jpg,37
714_airport_293.jpg,1
715_river_323.jpg,32
716_mobile_home_park_617.jpg,24
717_terrace_358.jpg,42
718_sea_ice_064.jpg,35
719_island_607.jpg,20
720_railway_466.jpg,29
721_palace_682.jpg,27
722_sea_ice_475.jpg,35
723_rectangular_farmland_221.jpg,31
724_meadow_613.jpg,22
725_chaparral_504.jpg,6
726_mobile_home_park_634.jpg,24
727_beach_603.jpg,4
728_airport_112.jpg,1
729_runway_042.jpg,34
730_overpass_662.jpg,26
731_lake_575.jpg,21
732_ship_687.jpg,36
733_sparse_residential_334.jpg,38
734_mobile_home_park_466.jpg,24
735_railway_181.jpg,29
736_desert_401.jpg,12
737_runway_648.jpg,34
738_circular_farmland_602.jpg,8
739_runway_394.jpg,34
740_thermal_power_station_497.jpg,43
741_intersection_148.jpg,19
742_parking_lot_437.jpg,28
743_terrace_015.jpg,42
744_mobile_home_park_434.jpg,24
745_forest_481.jpg,13
746_basketball_court_176.jpg,3
747_chaparral_218.jpg,6
748_ground_track_field_214.jpg,16
749_meadow_238.jpg,22
750_snowberg_218.jpg,37
751_medium_residential_182.jpg,23
752_mountain_536.jpg,25
753_airplane_583.jpg,0
754_snowberg_249.jpg,37
755_stadium_027.jpg,39
756_railway_389.jpg,29
757_commercial_area_031.jpg,10
758_terrace_315.jpg,42
759_industrial_area_597.jpg,18
760_baseball_diamond_355.jpg,2
761_runway_694.jpg,34
762_chaparral_265.jpg,6
763_baseball_diamond_105.jpg,2
764_church_233.jpg,7
765_roundabout_521.jpg,33
766_railway_station_077.jpg,30
767_stadium_119.jpg,39
768_baseball_diamond_020.jpg,2
769_golf_course_176.jpg,15
770_rectangular_farmland_129.jpg,31
771_stadium_504.jpg,39
772_sparse_residential_021.jpg,38
773_baseball_diamond_495.jpg,2
774_airport_231.jpg,1
775_storage_tank_017.jpg,40
776_mobile_home_park_478.jpg,24
777_railway_station_263.jpg,30
778_dense_residential_428.jpg,11
779_railway_280.jpg,29
780_sparse_residential_532.jpg,38
781_river_533.jpg,32
782_freeway_079.jpg,14
783_basketball_court_034.jpg,3
784_parking_lot_081.jpg,28
785_intersection_284.jpg,19
786_runway_558.jpg,34
787_meadow_303.jpg,22
788_church_055.jpg,7
789_beach_272.jpg,4
790_mobile_home_park_368.jpg,24
791_golf_course_087.jpg,15
792_baseball_diamond_183.jpg,2
793_forest_242.jpg,13
794_overpass_059.jpg,26
795_circular_farmland_301.jpg,8
796_terrace_256.jpg,42
797_stadium_473.jpg,39
798_sea_ice_440.jpg,35
799_mountain_259.jpg,25
800_tennis_court_207.jpg,41
801_river_376.jpg,32
802_railway_station_377.jpg,30
803_freeway_614.jpg,14
804_airport_397.jpg,1
805_intersection_174.jpg,19
806_baseball_diamond_536.jpg,2
807_beach_514.jpg,4
808_island_117.jpg,20
809_snowberg_420.jpg,37
810_sea_ice_534.jpg,35
811_lake_558.jpg,21
812_terrace_188.jpg,42
813_runway_396.jpg,34
814_rectangular_farmland_540.jpg,31
815_palace_200.jpg,27
816_rectangular_farmland_376.jpg,31
817_medium_residential_160.jpg,23
818_desert_689.jpg,12
819_stadium_537.jpg,39
820_circular_farmland_690.jpg,8
821_church_453.jpg,7
822_sea_ice_136.jpg,35
823_chaparral_367.jpg,6
824_meadow_314.jpg,22
825_meadow_004.jpg,22
826_baseball_diamond_041.jpg,2
827_sea_ice_569.jpg,35
828_lake_632.jpg,21
829_runway_631.jpg,34
830_island_120.jpg,20
831_tennis_court_645.jpg,41
832_circular_farmland_353.jpg,8
833_thermal_power_station_466.jpg,43
834_ground_track_field_425.jpg,16
835_ground_track_field_081.jpg,16
836_medium_residential_135.jpg,23
837_river_494.jpg,32
838_palace_353.jpg,27
839_forest_423.jpg,13
840_medium_residential_447.jpg,23
841_ground_track_field_662.jpg,16
842_mountain_097.jpg,25
843_rectangular_farmland_392.jpg,31
844_church_148.jpg,7
845_basketball_court_417.jpg,3
846_thermal_power_station_392.jpg,43
847_chaparral_293.jpg,6
848_island_096.jpg,20
849_parking_lot_058.jpg,28
850_parking_lot_137.jpg,28
851_golf_course_257.jpg,15
852_industrial_area_095.jpg,18
853_industrial_area_200.jpg,18
854_mobile_home_park_303.jpg,24
855_harbor_421.jpg,17
856_forest_072.jpg,13
857_mountain_078.jpg,25
858_railway_station_172.jpg,30
859_basketball_court_521.jpg,3
860_sparse_residential_572.jpg,38
861_sparse_residential_529.jpg,38
862_forest_193.jpg,13
863_cloud_582.jpg,9
864_church_048.jpg,7
865_island_137.jpg,20
866_railway_286.jpg,29
867_golf_course_260.jpg,15
868_lake_628.jpg,21
869_bridge_434.jpg,5
870_dense_residential_521.jpg,11
871_intersection_636.jpg,19
872_basketball_court_520.jpg,3
873_storage_tank_096.jpg,40
874_forest_057.jpg,13
875_freeway_289.jpg,14
876_thermal_power_station_257.jpg,43
877_rectangular_farmland_286.jpg,31
878_dense_residential_238.jpg,11
879_medium_residential_475.jpg,23
880_industrial_area_660.jpg,18
881_bridge_639.jpg,5
882_baseball_diamond_149.jpg,2
883_palace_090.jpg,27
884_baseball_diamond_140.jpg,2
885_ground_track_field_534.jpg,16
886_commercial_area_536.jpg,10
887_palace_333.jpg,27
888_sea_ice_061.jpg,35
889_ship_401.jpg,36
890_railway_507.jpg,29
891_lake_471.jpg,21
892_airplane_670.jpg,0
893_rectangular_farmland_219.jpg,31
894_island_298.jpg,20
895_bridge_403.jpg,5
896_mountain_110.jpg,25
897_tennis_court_677.jpg,41
898_meadow_455.jpg,22
899_church_144.jpg,7
900_meadow_176.jpg,22
901_ground_track_field_166.jpg,16
902_overpass_522.jpg,26
903_medium_residential_335.jpg,23
904_bridge_062.jpg,5
905_sparse_residential_300.jpg,38
906_harbor_377.jpg,17
907_island_055.jpg,20
908_meadow_374.jpg,22
909_railway_017.jpg,29
910_thermal_power_station_422.jpg,43
911_river_473.jpg,32
912_terrace_695.jpg,42
913_runway_466.jpg,34
914_thermal_power_station_026.jpg,43
915_mobile_home_park_426.jpg,24
916_stadium_334.jpg,39
917_golf_course_162.jpg,15
918_airport_340.jpg,1
919_meadow_586.jpg,22
920_ship_167.jpg,36
921_intersection_654.jpg,19
922_railway_188.jpg,29
923_terrace_296.jpg,42
924_baseball_diamond_266.jpg,2
925_terrace_141.jpg,42
926_runway_684.jpg,34
927_wetland_533.jpg,44
928_snowberg_240.jpg,37
929_rectangular_farmland_461.jpg,31
930_circular_farmland_407.jpg,8
931_commercial_area_459.jpg,10
932_intersection_193.jpg,19
933_parking_lot_012.jpg,28
934_beach_452.jpg,4
935_circular_farmland_244.jpg,8
936_baseball_diamond_512.jpg,2
937_tennis_court_564.jpg,41
938_overpass_280.jpg,26
939_river_457.jpg,32
940_tennis_court_693.jpg,41
941_circular_farmland_454.jpg,8
942_mobile_home_park_557.jpg,24
943_railway_station_425.jpg,30
944_wetland_581.jpg,44
945_ground_track_field_103.jpg,16
946_baseball_diamond_191.jpg,2
947_chaparral_224.jpg,6
948_wetland_575.jpg,44
949_church_379.jpg,7
950_circular_farmland_475.jpg,8
951_storage_tank_103.jpg,40
